delta,size
5893445,209.779761
3298229,4755.593306
3390789,7468.803833
123109431,20.338806
9324852,16.366895
25284787,17.992285
6093544,302.864512
11598428,259.212
13556597,126.54293
9738345,138.840755
13544267,154.127138
21987507,88.145083
6489349,52.566355
5540483,104.920589
8667101,93.826956
3328211,7257.305626
11013458,50.543919
3585768,104.208175
6088330,176.388755
28560135,182.477252
7643110,787.244
16789421,93.566597
5130109,3876.473371
17398475,161.056155
6551250,124.344594
9659257,180.804837
25607045,50.930455
37529301,42
9459024,176.330014
6832676,66.672
4752015,41.17812
7288723,198.808346
48230940,45.187546
62719924,22.766558
10558740,44.913708
27025139,88.821
77467545,35.530712
8589028,206.554491
2833308,3105.315368
7417076,54.776667
14528996,76.379651
16468025,180.969461
10210731,79.746501
6452307,20.76981
10512332,47.339
13825839,177.387808
27233618,30
11393388,62.45396
5553591,3835.066819
7970761,55.972729
4950372,4014.021159
4659707,4671.944279
11958953,95.822435
19023440,101.277
25650469,186.314873
46443526,48.703227
110715783,24.25393
59637478,31.870932
28677847,47.463161
71971633,30.176158
32253648,51.617
36315108,90.646767
54764152,43.860442
10427080,139.596872
8574583,83.943168
6158954,347.668905
7581525,79.635638
9212636,53.38519
8680432,93.092638
32995833,21.976045
19305218,48.777649
5097446,4306.672563
2862319,41.091596
4553811,106.96
9032155,527.2
16831459,27.418322
71181241,33.343604
3987129,4289.055217
38209820,75.260202
37426460,65.452436
18571738,49.849
4950443,4217.423125
6831424,68.771528
28697569,101
12606650,75.051307
24291384,19.999999
4307023,42.621617
3889427,3169.092
8141133,129.73974
13616655,73.37292
49031051,44.873968
141911168,24.59
38919807,99.999999
16670570,52.314759
5276513,2241.809544
6258600,2093.713055
5371552,1624.518187
4830850,150.95869
36012962,50
41445774,58.219983
8178257,155.490602
30362926,30
30893256,186.086
86332371,32.086877
17220375,31.419781
16403902,47.157233
36201957,74.700121
5116245,53.949119
11383362,75.31035
10268040,50
4921367,5028.742898
18297545,45.259055
43306968,66.705065
89554625,51.860367
32665159,52.963014
4441331,4216.5535
34048415,93.831
5412469,40.019534
3187381,4719.725523
34841713,64.587456
8745124,75.699
26577021,73.186116
33711394,185.580157
20375481,87.775371
6555377,3243.845829
4209669,7462.054389
47806987,20.252661
14697117,45.438243
3124628,7255.235549
4581171,4975.780601
13850561,96.612032
42543555,47.187637
20554784,273.118
24661892,17.999999
77465294,36.966202
28425353,47.734835
84118454,48.933858
47184616,132.105772
109552321,17.598
17475402,36.332284
3473113,2245.533599
3148815,2243.442734
10724568,26.817324
3871033,161.302178
3825202,4196.193658
12469754,35.290345
26839201,21
14549834,316.739
29006959,33
13820385,103.699704
5324498,2237.914385
19988142,61.180316
3849878,259.764967
14171916,53.805819
17820889,163.942636
99866384,32.29912
33124322,50.911366
95634055,92.501901
4435368,3902.726892
13925529,56.65403
9658403,179.633989
12948053,50
6055729,64.584167
22348414,37.370722
3506464,2455.72152
85862717,27.06057
6937635,732.461114
13051136,55.346598
40449566,64.617751
14597479,174.16
42638132,69.933374
8217294,321.425936
64633399,84.263
8745898,211.495561
29899346,88.361
26820125,21
61671847,23.653835
9716638,50.705416
11746325,40.27817
11663498,530.094083
28051959,214.440543
88208636,37.387782
4951971,61.789165
32215322,158.376
8009475,112.364882
7508565,70.477451
3664185,4792.991806
12019211,357.016231
20819217,171.345
25646452,90.280383
8368296,305.161538
5505368,3795.679207
4236997,5598.264275
12493462,194.165809
34427145,109.263052
4760924,4672.375059
7247081,87.464322
44569354,26.519959
18968026,121.367337
9010323,102.891176
7292140,206.112526
93644762,33.422705
61034379,35.675729
15058898,104.625985
42515592,106.494721
25371038,4.999999
25830467,94.548657
53652364,71.244112
27000041,39.70125
25748621,19.999999
20839252,22.473243
27113067,35
3973944,1579.788041
26853708,20
4000272,10222.37359
130213296,63.46974
14531135,74.385
76206341,34.879785
25266792,21
22385471,18.912019
5839382,4475.494882
7580136,89.410114
9325795,118.493424
5031954,2598.570291
30148939,30
23824986,37.146244
5077374,1000
4555226,3166.801064
9938141,133.4
41319661,33.593382
8466692,340.363247
5013326,2941.485408
5391051,316.228552
19084890,93.353091
32887474,336.111979
30242120,50.00991
30864716,91.595852
5530087,3032.081321
4772369,3249.297434
11168467,328.274843
47692802,37.921072
6053451,453.07317
23014977,151.119
3824657,3168.946494
26779157,46.653977
22921362,85.364298
4413039,5574.230666
153385311,22.08
8662625,160.811
6748493,2076.540706
15534154,203.188085
27777868,45.968343
10561611,105.261758
6286452,5021.762907
6212531,4659.573254
9346972,178.447059
58124499,65.659
46946669,24.02099
10212905,38.064043
53107594,52.615678
6833328,272.02
29608402,25.999999
67981437,43.296
4900222,183.230747
4816522,2238.590372
92504129,17.884445
26738359,30
14081031,79.048697
5048144,265.753796
8074314,370.284886
13426302,474.371
4866432,2713.95
40157245,53.81649
13210245,73.355864
28921593,56.535742
14768550,21.538748
21351081,22.067689
4313797,3298.034262
8215009,1878.921688
5901245,645.956
8322796,78.579431
36041234,72.460121
11998700,36.351741
23779658,80.050859
30855001,36.139522
8051558,171.611029
17005697,39.799763
6342976,40.997893
8005676,47.197037
10060462,71.031258
70587597,33.745236
53963396,25.097053
16432839,59.46264
19568825,101.216
25118970,21
15564699,130.944367
10012144,96.153447
25297586,112.477749
22467992,13.794813
25300645,9.999999
5248825,788.889309
18086493,24.999999
66852010,54.294939
18417602,207348.0392
12694074,105.1045
11172364,96.852368
8764299,52.271375
30567045,175.278
4110233,5031.91602
21086297,103.389328
10051880,104.483534
9167849,102.940965
21013024,104.22875
8006262,205.961837
3718967,3947.030359
15631616,14.999999
16415033,67.631849
9841083,36.054984
17945453,71.947265
7330529,123.569
4328317,325.856217
7428009,105.627465
4159799,181.029808
3109779,361.048319
23358140,179.166505
25190623,21
113077614,26.51494
22251996,283.638
29616086,23.675293
4063911,5071.395
76868806,68.531644
25584411,59.958599
24559801,25.801967
3297832,135.267276
8628451,338.377294
6471599,4645.032072
10076902,273.662477
5269017,1623.759456
6814719,74.443149
8264752,77.717675
27787798,59.067105
16446334,95.898581
28520860,99.07377
3209616,4674.900186
8220726,535
7145207,133.58683
3444871,449.972
8102408,70.100576
21684411,25.093201
29881760,42
103482479,39.99174
38956964,37.731
106816907,19.97696
11369376,196.06511
38495943,123.939662
9222797,73.380735
4064014,3609.963668
23016342,19.999999
17795041,242.034021
9239694,185.595
126552210,32.01918
29611984,58.941364
16175332,74.614915
8774609,106.298068
34035703,100
25007478,88.064
4038539,3523.88045
13349861,44.935499
16507131,86.344142
35243163,86.569907
4964847,3944.644307
46467176,47.107366
18626825,109.813086
30305133,175.81668
21079715,28.403218
13603717,48.982773
13753946,103.399604
25209874,102.113512
6352983,27.985285
7042392,958.819
94537662,23.592664
33099645,69.293257
64678447,24.957961
20446848,52.818811
110455089,28.868
13326945,58.783697
7323083,195.915364
101136969,3178.82838
29006157,69.525809
21878323,40.598912
19902914,77.995335
5045063,5027.191652
8225745,104.632841
14686909,89.239998
3102276,4722.242579
101575735,3872.22838
85131795,73.034212
18268097,103.663562
59403115,114.494426
2854928,3879.054388
5135036,1253.7
11713147,104.05251
3428503,4309.656443
23698205,55.544906
32755278,101.345
35465463,33.019147
43673186,110.488135
3559407,4198.054136
48819198,54.332195
64769880,14.019795
31026107,142.049384
117500901,25.12412
49692215,76.536053
15712474,14.999999
32698172,186.876349
48357793,19.442571
9850072,91.539138
19681318,56.071308
93828887,24.672909
7634987,41.196724
29885284,51.74534
18431173,84.548272
4304421,4372.98
7727688,305.787
163361317,163.097954
62439415,46.069833
46953790,35.388
33613328,39.707676
6153902,2236.853911
11296545,104.374165
18372092,168.271392
7852999,142.696821
3912724,75.953602
29421132,167.777921
5679578,77.987
34261888,73.985879
42633456,28.272732
14632598,72.626766
27568368,25
4890876,48.621801
69115613,22.801297
38712293,99.999999
25047095,21
3979420,4349.330502
12912152,159.962396
24198407,85.616433
19378045,103.095371
17237874,30.224614
4556611,4481.568738
39690735,59.038192
55140693,43.807653
11618731,102.142877
8379216,262.319982
6584248,72.961964
22477102,259.681
5726500,217.108628
18065864,14.498
16664921,30.839251
22555149,51.482438
28711882,38.897
4565602,3621.128394
36695985,77.595138
15502537,14.999999
6542892,85.785986
36519671,76.302449
9273150,25.239092
16698664,30.413811
29488915,26.85698
28438186,125.316033
16297064,74.335369
72359481,37.107396
6305363,113.576229
60364957,21.828864
28392035,72.5757
21602195,53.896287
28862602,51.603188
46364097,43.888176
6286344,84.720485
101067167,3178.83838
11721119,207.242389
3514720,463.079913
8050771,55.992872
34142645,50.85
10012844,26.512979
67001673,70.829019
15724748,96.182824
16230007,74.227608
8054841,75.132
24353269,65.380795
36630978,44.047321
5916569,149.553911
22261886,144.949233
29043555,112.686112
27127960,52.072
8381867,75.373884
8150332,104.600904
106241606,23.19839
8115325,26.934936
12413571,98.908903
7767870,207.281136
5317544,205.117109
9604933,148.632797
6304842,109.773318
5102915,57.634933
28939631,41.377
9223157,69.044629
3582503,3887.483711
10019480,243.747003
4642470,92.521318
14252324,73.514
36960658,99
24169729,85.795
20924969,133.84889
17633741,303.738624
27812483,71.366591
20044370,65.635818
5566600,9347.434714
6862481,106.683
33254372,83.368901
11159918,106.577532
25569359,59.266303
39045292,33
4761175,96.215968
141649148,25.28
4308321,5024.079
10273915,251.179
12446507,149.769918
33542377,151.300707
33592337,124.878822
4800198,3020.677
55499066,21.267629
26007143,49.999999
24938561,21
25287444,38.892917
38819437,120.089214
20442107,101.823365
36533511,58.556947
7744145,21.662853
16108737,57.721709
17840383,94.640792
24286310,34.784925
14221151,323.550598
12484121,105.465
7288405,18.749852
43786852,61.695
21931118,37.517253
9646035,116.449651
8671462,94.92641
15427111,65.149
62383719,14.488
22287036,179.333173
34542266,24.658463
4862481,182.495525
6570619,5019.316992
3429179,4245.940121
4952257,960.591
4874406,1624.78976
25097572,82.777572
62365509,227.072349
17316181,61.145028
9493853,36.696679
89389589,53.671474
14297813,171.215
14522815,86.265
25612228,68.596452
5876652,394.077493
4856628,18.107447
10650626,95.937097
8292210,72.99372
14019917,31.642052
12989043,61.544575
24648499,9.999999
12179647,83.527395
15790402,46.400582
19007468,100.942008
5811578,649.432
15272489,95.651944
3071050,43.059
10159082,160.697757
3458565,4753.383067
10017050,222.384411
4953126,103.172
35172275,85.729382
29776245,110.608964
13436754,94.612272
18758132,162.781
31155791,76.583154
31287900,46.768
4549997,357.015269
64823181,69.300391
8842547,26.753945
26420690,44.722127
12148598,24.532
16468744,54.439318
18945804,163.754997
33341994,66.184993
15624879,146.273793
32029097,72.027118
33014936,175.274
5540439,178.254958
16177371,61.603019
2914229,5037.862248
24825755,92
20432218,61.267709
4538684,5014.563443
15808240,50.378446
16653192,131.551793
2835171,1298.661378
6227220,811.339
22487151,61.532322
3512595,4031.327627
14783923,174.21882
21263956,133.303257
4444735,4741.402389
63512192,76.332269
37614256,69.42
4112948,4941.496016
6951143,772.926
6860495,323.27651
6286090,304.47
71204291,69.162546
5067810,59.215908
103103291,47.63337
9189765,88.820595
3532493,7245.588835
33135567,16.558
14153578,1609.204
20119290,57.191706
25110807,102.3092
67993686,75.553302
30838372,114.828388
8137648,64.224
32448439,35.866707
45769934,23.387646
35173164,27.904877
19431071,29.207804
67818477,49.286
10236020,236.169417
15589812,55.269
40809570,168.751602
13209532,156.189923
72048128,42.732
4041122,4671.479323
40329480,172.379887
9015799,53.921062
6739393,55.675903
71899242,63.722519
9822061,17.393052
14893422,53.18169
7619780,211.646458
32743950,22.432824
9483836,204.303351
20512729,44.911883
15955870,70.563998
12890468,74.453902
16988497,30.180696
39034800,35.612
15462076,24.999999
43279626,47.462137
7472670,277.075683
109742454,15.972
6447246,5019.659748
12090625,35.596876
13135413,45.39864
55778207,115.513206
11802292,73.096061
38681802,56.832078
31202955,26.106998
10624472,101.252933
26835516,42.955737
39415441,174.039551
31616806,90.903478
37437495,100
14369404,130.541
46152718,53.66728
26759884,33
7346292,100
8246313,1778.323392
29992520,100.833249
14869563,135.423185
36122402,60.273139
14171143,137.988
35168121,69.130431
22723348,93.167692
105399585,33.48771
34963552,92.217833
3840905,4034.89259
26683367,86.815833
5675597,508.769995
38234777,28.876785
58354336,79.55085
9065796,63.77783
25523538,96.006781
11555239,88.778098
20321936,40.497929
12239112,51.561189
105400754,12.50675
3979317,1025
4007180,261.070527
7875717,473.59601
12217944,35.170862
8494748,209.49
12032619,131.675365
49589439,93.469917
11024248,102.421746
29011254,55.30375
23584666,171.623417
19111964,45.016811
19728752,104.292
3832233,3924.150255
16573052,102.746847
10269801,175.648126
23226969,113.25673
60324069,101.690696
9142041,266.187539
24309310,98.938184
18753200,101.172037
13511836,103.699613
12702108,65.947681
95456748,32.765625
18645928,173.722191
25542214,153.025
35564848,100
9882153,52.840347
88319271,24.576889
8173868,76.033321
3117332,7255.887899
36773734,163.74
23047835,154.091364
13151686,36.691703
4502302,534.814845
39011460,61.448152
9410987,97.495246
10327440,312.103487
11352505,46.539342
3779175,3298.739415
21638075,101.702287
132924963,27.47918
16838327,115.103312
11260285,66.442341
59063511,49.127351
42806795,69.020002
